[TRACE] 19:58:05 • [DependencyControl] Lock was released after 100 ms.
[TRACE] 19:58:05 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Light-Aegisub\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 19:58:05 • [DependencyControl] DependencyControl initialization took 0.639497 seconds so far...
[TRACE] 19:58:05 • [DependencyControl] DependencyControl initialization took 0.640432 seconds so far...
[TRACE] 19:58:05 • [DependencyControl] DependencyControl initialization took 0.641358 seconds so far...
[TRACE] 19:58:05 • [DependencyControl] DependencyControl initialization took 0.642142 seconds so far...
[TRACE] 19:58:05 • [DependencyControl] DependencyControl initialization took 0.643023 seconds so far...
[TRACE] 19:58:05 • [DependencyControl] DependencyControl initialization took 0.643882 seconds so far...
[TRACE] 19:58:05 • [DependencyControl] DependencyControl initialization took 0.644785 seconds so far...
[TRACE] 19:58:05 • [DependencyControl] DependencyControl initialization took 0.646108 seconds so far...
