[TRACE] 19:00:10 • [DependencyControl] Waiting for config file lock to be released (250 ms passed)... 
[TRACE] 19:00:10 • [DependencyControl] Lock was released after 400 ms.
[TRACE] 19:00:10 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Light-Aegisub\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 19:00:10 • [DependencyControl] DependencyControl initialization took 0.590920 seconds so far...
[TRACE] 19:00:10 • [DependencyControl] DependencyControl initialization took 0.592059 seconds so far...
[TRACE] 19:00:10 • [DependencyControl] DependencyControl initialization took 0.593049 seconds so far...
[TRACE] 19:00:10 • [DependencyControl] DependencyControl initialization took 0.595157 seconds so far...
[TRACE] 19:00:10 • [DependencyControl] DependencyControl initialization took 0.595957 seconds so far...
[TRACE] 19:00:10 • [DependencyControl] DependencyControl initialization took 0.596744 seconds so far...
[TRACE] 19:00:10 • [DependencyControl] DependencyControl initialization took 0.597428 seconds so far...
[TRACE] 19:00:10 • [DependencyControl] DependencyControl initialization took 0.598698 seconds so far...
