[TRACE] 19:47:16 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 19:47:16 • [DependencyControl] DependencyControl initialization took 0.129280 seconds so far...
[TRACE] 19:47:16 • [DependencyControl] DependencyControl initialization took 0.131100 seconds so far...
[TRACE] 19:47:16 • [DependencyControl] DependencyControl initialization took 0.134266 seconds so far...
[TRACE] 19:47:16 • [DependencyControl] DependencyControl initialization took 0.137359 seconds so far...
[TRACE] 19:47:16 • [DependencyControl] DependencyControl initialization took 0.255268 seconds so far...
[TRACE] 19:47:16 • [DependencyControl] DependencyControl initialization took 0.256263 seconds so far...
[TRACE] 19:47:16 • [DependencyControl] DependencyControl initialization took 0.257092 seconds so far...
[TRACE] 19:47:16 • [DependencyControl] DependencyControl initialization took 0.258794 seconds so far...
[TRACE] 19:47:16 • [DependencyControl] DependencyControl initialization took 0.259576 seconds so far...
