[TRACE] 19:57:12 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Light-Aegisub\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.629151 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.630182 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.631009 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.631772 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.632584 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.633301 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.633961 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.635140 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.635731 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.637092 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.637706 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.638652 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.639862 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] Writing updated module data to config file...
[TRACE] 19:57:12 • [DependencyControl] Writing config file 'G:\Aegisub Old\Light-Aegisub\Aegisub 3.2.2\config\l0.DependencyControl.json'...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.644071 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.651647 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] Writing updated module data to config file...
[TRACE] 19:57:12 • [DependencyControl] Writing config file 'G:\Aegisub Old\Light-Aegisub\Aegisub 3.2.2\config\l0.DependencyControl.json'...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.655721 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.663715 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] Writing updated module data to config file...
[TRACE] 19:57:12 • [DependencyControl] Writing config file 'G:\Aegisub Old\Light-Aegisub\Aegisub 3.2.2\config\l0.DependencyControl.json'...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.666469 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.675711 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.676499 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.677177 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.678083 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.679519 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.680453 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.681234 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.682546 seconds so far...
[TRACE] 19:57:12 • [DependencyControl] DependencyControl initialization took 0.683607 seconds so far...
[TRACE] 19:57:13 • [DependencyControl] DependencyControl initialization took 0.935282 seconds so far...
[TRACE] 19:57:13 • [DependencyControl] DependencyControl initialization took 0.937302 seconds so far...
