[TRACE] 20:06:44 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Light-Aegisub\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 20:06:44 • [DependencyControl] DependencyControl initialization took 0.016870 seconds so far...
[TRACE] 20:06:44 • [DependencyControl] DependencyControl initialization took 0.017599 seconds so far...
[TRACE] 20:06:44 • [DependencyControl] DependencyControl initialization took 0.018333 seconds so far...
[TRACE] 20:06:44 • [DependencyControl] DependencyControl initialization took 0.018969 seconds so far...
[TRACE] 20:06:44 • [DependencyControl] DependencyControl initialization took 0.019670 seconds so far...
[TRACE] 20:06:44 • [DependencyControl] DependencyControl initialization took 0.020410 seconds so far...
[TRACE] 20:06:44 • [DependencyControl] DependencyControl initialization took 0.021154 seconds so far...
[TRACE] 20:06:45 • [DependencyControl] DependencyControl initialization took 0.770169 seconds so far...
