[TRACE] 19:50:46 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 19:50:46 • [DependencyControl] DependencyControl initialization took 0.204493 seconds so far...
[TRACE] 19:50:46 • [DependencyControl] DependencyControl initialization took 0.208171 seconds so far...
[TRACE] 19:50:46 • [DependencyControl] DependencyControl initialization took 0.403622 seconds so far...
[TRACE] 19:50:46 • [DependencyControl] DependencyControl initialization took 0.404791 seconds so far...
[TRACE] 19:50:46 • [DependencyControl] DependencyControl initialization took 0.405865 seconds so far...
[TRACE] 19:50:46 • [DependencyControl] DependencyControl initialization took 0.406899 seconds so far...
[TRACE] 19:50:46 • [DependencyControl] DependencyControl initialization took 0.407832 seconds so far...
[TRACE] 19:50:46 • [DependencyControl] DependencyControl initialization took 0.408823 seconds so far...
[TRACE] 19:50:46 • [DependencyControl] DependencyControl initialization took 0.410191 seconds so far...
