[TRACE] 20:31:59 • [DependencyControl] Waiting for config file lock to be released (250 ms passed)... 
[TRACE] 20:31:59 • [DependencyControl] Waiting for config file lock to be released (500 ms passed)... 
[TRACE] 20:32:00 • [DependencyControl] Waiting for config file lock to be released (750 ms passed)... 
[TRACE] 20:32:00 • [DependencyControl] Lock was released after 900 ms.
[TRACE] 20:32:00 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Light-Aegisub\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 20:32:00 • [DependencyControl] DependencyControl initialization took 1.445010 seconds so far...
[TRACE] 20:32:00 • [DependencyControl] DependencyControl initialization took 1.446113 seconds so far...
[TRACE] 20:32:00 • [DependencyControl] DependencyControl initialization took 1.446984 seconds so far...
[TRACE] 20:32:00 • [DependencyControl] DependencyControl initialization took 1.447780 seconds so far...
[TRACE] 20:32:00 • [DependencyControl] DependencyControl initialization took 1.448618 seconds so far...
[TRACE] 20:32:00 • [DependencyControl] DependencyControl initialization took 1.449413 seconds so far...
[TRACE] 20:32:00 • [DependencyControl] DependencyControl initialization took 1.450177 seconds so far...
[TRACE] 20:32:00 • [DependencyControl] DependencyControl initialization took 1.451332 seconds so far...
