[TRACE] 19:53:18 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 19:53:18 • [DependencyControl] DependencyControl initialization took 1.098459 seconds so far...
[TRACE] 19:53:18 • [DependencyControl] DependencyControl initialization took 1.100404 seconds so far...
[TRACE] 19:53:18 • [DependencyControl] DependencyControl initialization took 1.102255 seconds so far...
[TRACE] 19:53:18 • [DependencyControl] DependencyControl initialization took 1.104020 seconds so far...
[TRACE] 19:53:18 • [DependencyControl] DependencyControl initialization took 1.105994 seconds so far...
[TRACE] 19:53:18 • [DependencyControl] DependencyControl initialization took 1.107830 seconds so far...
[TRACE] 19:53:18 • [DependencyControl] DependencyControl initialization took 1.109565 seconds so far...
[TRACE] 19:53:18 • [DependencyControl] DependencyControl initialization took 1.228826 seconds so far...
[TRACE] 19:53:18 • [DependencyControl] DependencyControl initialization took 1.229690 seconds so far...
