[TRACE] 19:40:51 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Light-Aegisub\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 19:40:51 • [DependencyControl] DependencyControl initialization took 0.515822 seconds so far...
[TRACE] 19:40:51 • [DependencyControl] DependencyControl initialization took 0.516757 seconds so far...
[TRACE] 19:40:51 • [DependencyControl] DependencyControl initialization took 0.517608 seconds so far...
[TRACE] 19:40:51 • [DependencyControl] DependencyControl initialization took 0.519612 seconds so far...
[TRACE] 19:40:51 • [DependencyControl] DependencyControl initialization took 0.520337 seconds so far...
[TRACE] 19:40:51 • [DependencyControl] DependencyControl initialization took 0.521110 seconds so far...
[TRACE] 19:40:51 • [DependencyControl] DependencyControl initialization took 0.522069 seconds so far...
[TRACE] 19:40:51 • [DependencyControl] DependencyControl initialization took 0.769880 seconds so far...
[TRACE] 19:40:51 • [DependencyControl] DependencyControl initialization took 0.770732 seconds so far...
