[TRACE] 19:41:15 • [DependencyControl] Lock was released after 100 ms.
[TRACE] 19:41:15 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Light-Aegisub\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 19:41:15 • [DependencyControl] DependencyControl initialization took 0.828190 seconds so far...
[TRACE] 19:41:15 • [DependencyControl] DependencyControl initialization took 0.829254 seconds so far...
[TRACE] 19:41:15 • [DependencyControl] DependencyControl initialization took 0.830360 seconds so far...
[TRACE] 19:41:15 • [DependencyControl] DependencyControl initialization took 0.831957 seconds so far...
[TRACE] 19:41:15 • [DependencyControl] DependencyControl initialization took 0.832649 seconds so far...
[TRACE] 19:41:15 • [DependencyControl] DependencyControl initialization took 0.833279 seconds so far...
[TRACE] 19:41:15 • [DependencyControl] DependencyControl initialization took 0.834322 seconds so far...
[TRACE] 19:41:15 • [DependencyControl] DependencyControl initialization took 0.837164 seconds so far...
