[TRACE] 20:37:55 • [DependencyControl] Lock was released after 150 ms.
[TRACE] 20:37:55 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Light-Aegisub\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 20:37:55 • [DependencyControl] DependencyControl initialization took 0.451892 seconds so far...
[TRACE] 20:37:55 • [DependencyControl] DependencyControl initialization took 1.014998 seconds so far...
[TRACE] 20:37:55 • [DependencyControl] DependencyControl initialization took 1.016334 seconds so far...
[TRACE] 20:37:55 • [DependencyControl] DependencyControl initialization took 1.018136 seconds so far...
[TRACE] 20:37:55 • [DependencyControl] DependencyControl initialization took 1.018849 seconds so far...
[TRACE] 20:37:55 • [DependencyControl] DependencyControl initialization took 1.019486 seconds so far...
[TRACE] 20:37:56 • [DependencyControl] DependencyControl initialization took 1.079031 seconds so far...
[TRACE] 20:37:56 • [DependencyControl] DependencyControl initialization took 1.080410 seconds so far...
