[TRACE] 19:40:51 • [DependencyControl] Waiting for config file lock to be released (250 ms passed)... 
[TRACE] 19:40:52 • [DependencyControl] Lock was released after 400 ms.
[TRACE] 19:40:52 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Light-Aegisub\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 19:40:52 • [DependencyControl] DependencyControl initialization took 1.075182 seconds so far...
[TRACE] 19:40:52 • [DependencyControl] DependencyControl initialization took 1.079304 seconds so far...
[TRACE] 19:40:52 • [DependencyControl] DependencyControl initialization took 1.082656 seconds so far...
[TRACE] 19:40:52 • [DependencyControl] DependencyControl initialization took 1.085443 seconds so far...
[TRACE] 19:40:52 • [DependencyControl] DependencyControl initialization took 1.087902 seconds so far...
[TRACE] 19:40:52 • [DependencyControl] DependencyControl initialization took 1.089515 seconds so far...
[TRACE] 19:40:52 • [DependencyControl] DependencyControl initialization took 1.090429 seconds so far...
[TRACE] 19:40:52 • [DependencyControl] DependencyControl initialization took 1.153373 seconds so far...
