[TRACE] 19:44:54 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 19:44:54 • [DependencyControl] DependencyControl initialization took 0.072662 seconds so far...
[TRACE] 19:44:54 • [DependencyControl] DependencyControl initialization took 0.074638 seconds so far...
[TRACE] 19:44:54 • [DependencyControl] DependencyControl initialization took 0.446932 seconds so far...
[TRACE] 19:44:54 • [DependencyControl] DependencyControl initialization took 0.450032 seconds so far...
[TRACE] 19:44:54 • [DependencyControl] DependencyControl initialization took 0.450892 seconds so far...
[TRACE] 19:44:54 • [DependencyControl] DependencyControl initialization took 0.451737 seconds so far...
[TRACE] 19:44:54 • [DependencyControl] DependencyControl initialization took 0.827898 seconds so far...
[TRACE] 19:44:54 • [DependencyControl] DependencyControl initialization took 0.828647 seconds so far...
[TRACE] 19:44:54 • [DependencyControl] DependencyControl initialization took 0.829452 seconds so far...
