[TRACE] 19:00:51 • [DependencyControl] Lock was released after 100 ms.
[TRACE] 19:00:51 • [DependencyControl] Couldn't find config file 'G:\Aegisub Old\Light-Aegisub\Aegisub 3.2.2\config\l0.FileOps.json'.
[TRACE] 19:00:51 • [DependencyControl] DependencyControl initialization took 0.333643 seconds so far...
[TRACE] 19:00:51 • [DependencyControl] DependencyControl initialization took 0.335273 seconds so far...
[TRACE] 19:00:51 • [DependencyControl] DependencyControl initialization took 0.337267 seconds so far...
[TRACE] 19:00:51 • [DependencyControl] DependencyControl initialization took 0.338917 seconds so far...
[TRACE] 19:00:51 • [DependencyControl] DependencyControl initialization took 0.340456 seconds so far...
[TRACE] 19:00:51 • [DependencyControl] DependencyControl initialization took 0.341919 seconds so far...
[TRACE] 19:00:52 • [DependencyControl] DependencyControl initialization took 0.343577 seconds so far...
[TRACE] 19:00:52 • [DependencyControl] DependencyControl initialization took 0.521591 seconds so far...
